genome_ID	OTU	NCBI_ID	novelty_category
stb	1997	197614	known_strain
vpn	1998	302167	known_strain
ebf	1999	1849603	known_strain
ccb	2000	1493	known_strain
lmv	2001	1639	known_strain
plen	2002	1338368	known_strain
rrp	2003	783	known_strain
psk	2004	306	known_strain
sky	2005	188770	known_strain
rgu	2006	946333	known_strain
ssim	2007	308354	known_strain
bfm	2008	54913	known_strain
sfeu	2009	1413221	known_strain
dno	2010	870	known_strain
stt	2011	28901	known_strain
spiz	2012	1930901	known_strain
mgnc	2013	2096	known_strain
gsn	2014	1445505	known_strain
elv	2015	1940138	known_strain
bamc	2016	1390	known_strain
vrm	2017	248315	known_strain
senn	2018	28901	known_strain
slt	2019	63745	known_strain
diz	2020	1871616	known_strain
bbau	2021	1898104	known_strain
spd	2022	1313	known_strain
rpx	2023	1076	known_strain
aala	2024	1872658	known_strain
ndn	2025	194197	known_strain
bvc	2026	41276	known_strain
fco	2027	996	known_strain
lmot	2028	1639	known_strain
tle	2029	177758	known_strain
mhek	2030	110505	known_strain
gph	2031	1379270	known_strain
xtn	2032	343	known_strain
dba	2033	899	known_strain
pfv	2034	47880	known_strain
ael	2035	73010	known_strain
cum	2036	1869344	known_strain
bvz	2037	1549949	known_strain
lpil	2038	1555112	known_strain
nel	2039	495	known_strain
cyq	2040	2024830	known_strain
rpr	2041	782	known_strain
plb	2042	235572	known_strain
hel	2043	2746	known_strain
mip	2044	51671	known_strain
dbr	2045	453230	known_strain
lpj	2046	1590	known_strain
pzi	2047	33926	known_strain
sdq	2048	1334	known_strain
lmon	2049	1639	known_strain
hyl	2050	1763535	known_strain
boj	2051	28081	known_strain
our	2052	90245	known_strain
aaw	2053	233316	known_strain
cpip	2054	558152	known_strain
xop	2055	347	known_strain
cpo	2056	35786	known_strain
scon	2057	76860	known_strain
euu	2058	143393	known_strain
mcat	2059	480	known_strain
dpb	2060	1551504	known_strain
ahz	2061	1736674	known_strain
seg	2062	28901	known_strain
dtx	2063	445710	known_strain
subt	2064	1926291	known_strain
nsg	2065	607712	known_strain
pig	2066	1977564	known_strain
lep	2067	47254	known_strain
ter	2068	1206	known_strain
pbt	2069	1562970	known_strain
hyc	2070	1904254	known_strain
coj	2071	1848766	known_strain
paly	2072	235572	known_strain
hrs	2073	1898978	known_strain
lyb	2074	1869345	known_strain
actw	2075	1989	known_strain
yak	2076	263819	known_strain
aphf	2077	1871145	known_strain
hhh	2078	115561	known_strain
bamn	2079	1390	known_strain
cpc	2080	274539	known_strain
brad	2081	376	known_strain
paeo	2082	287	known_strain
rrr	2083	783	known_strain
aui	2084	51665	known_strain
ppy	2085	1406	known_strain
vcx	2086	666	known_strain
dtm	2087	499555	known_strain
cbq	2088	1528099	known_strain
lmow	2089	1639	known_strain
tai	2090	81462	known_strain
salb	2091	1886	known_strain
bmed	2092	74329	known_strain
mpe	2093	28227	known_strain
laz	2094	61646	known_strain
ssui	2095	1307	known_strain
mcd	2096	50052	known_strain
scd	2097	215591	known_strain
msf	2098	69362	known_strain
fsi	2099	2352	known_strain
mlh	2100	2105	known_strain
thet	2101	1965289	known_strain
bpsp	2102	1694	known_strain
bic	2103	1274631	known_strain
ecec	2104	44008	known_strain
hpys	2105	210	known_strain
trc	2106	744512	known_strain
lhi	2107	1074467	known_strain
htn	2108	65656	known_strain
rcm	2109	788	known_strain
cux	2110	28080	known_strain
mshj	2111	398694	known_strain
wpp	2112	955	known_strain
cai	2113	304895	known_strain
stui	2114	68278	known_strain
sgt	2115	315405	known_strain
mil	2116	1876	known_strain
mir	2117	1767	known_strain
wdi	2118	1162633	known_strain
rbp	2119	1898205	known_strain
sfk	2120	1616117	known_strain
paer	2121	287	known_strain
req	2122	43767	known_strain
sten	2123	69392	known_strain
nfv	2124	484	known_strain
micb	2125	1876	known_strain
ggh	2126	1891658	known_strain
lml	2127	1639	known_strain
plc	2128	235572	known_strain
pcc	2129	554	known_strain
cmr	2130	104	known_strain
ecx	2131	562	known_strain
sfla	2132	1902408	known_strain
lgs	2133	115778	known_strain
ntr	2134	1471761	known_strain
jte	2135	857417	known_strain
pod	2136	189426	known_strain
bpro	2137	33035	known_strain
mtz	2138	1773	known_strain
tor	2139	187493	known_strain
ppet	2140	472825	known_strain
sfw	2141	47917	known_strain
aqd	2142	1872586	known_strain
blon	2143	216816	known_strain
pmc	2144	1219	known_strain
cbt	2145	1491	known_strain
smv	2146	336809	known_strain
ran	2147	34085	known_strain
arj	2148	40216	known_strain
psu	2149	314722	known_strain
cell	2150	1965322	known_strain
msy	2151	2109	known_strain
sze	2152	762954	known_strain
alh	2153	1872480	known_strain
xcp	2154	339	known_strain
slo	2155	359303	known_strain
bii	2156	1691	known_strain
exu	2157	44751	known_strain
spym	2158	1314	known_strain
psuw	2159	314722	known_strain
myz	2160	1874736	known_strain
nmd	2161	487	known_strain
mrm	2162	888845	known_strain
lmok	2163	1639	known_strain
pbk	2164	1712516	known_strain
gta	2165	2055	known_strain
pmib	2166	584	known_strain
sths	2167	1308	known_strain
palc	2168	43263	known_strain
ele	2169	84112	known_strain
kpp	2170	573	known_strain
strg	2171	1111760	known_strain
caa	2172	395922	known_strain
ecoa	2173	562	known_strain
cjr	2174	197	known_strain
ctr	2175	813	known_strain
sup	2176	1307	known_strain
pth	2177	110500	known_strain
ykr	2178	28152	known_strain
ppn	2179	185300	known_strain
ssr	2180	1304	known_strain
rpl	2181	782	known_strain
cgeo	2182	1780362	known_strain
hap	2183	738	known_strain
cfm	2184	1497	known_strain
nmp	2185	487	known_strain
fat	2186	392906	known_strain
cgc	2187	59930	known_strain
syc	2188	32046	known_strain
haeg	2189	197575	known_strain
asl	2190	101385	known_strain
ttc	2191	585455	known_strain
scr	2192	216933	known_strain
bvn	2193	33047	known_strain
leg	2194	181	known_strain
mhom	2195	2098	known_strain
cory	2196	1720	known_strain
gpa	2197	471189	known_strain
avo	2198	654	known_strain
yti	2199	1447062	known_strain
sfd	2200	380	known_strain
lal	2201	1526571	known_strain
rpw	2202	782	known_strain
ppz	2203	200451	known_strain
cch	2204	337090	known_strain
sgc	2205	1311	known_strain
cls	2206	1506	known_strain
iab	2207	86102	known_strain
tal	2208	136094	known_strain
afn	2209	905	known_strain
mvd	2210	412690	known_strain
aqa	2211	1872586	known_strain
ooi	2212	1032623	known_strain
mgx	2213	2097	known_strain
ble	2214	300825	known_strain
wij	2215	1883156	known_strain
mco	2216	45361	known_strain
naro	2217	200618	known_strain
gob	2218	1861	known_strain
amo	2219	97477	known_strain
trd	2220	75906	known_strain
phz	2221	1113	known_strain
sulj	2222	2053622	known_strain
wso	2223	155866	known_strain
dgi	2224	102134	known_strain
caby	2225	187145	known_strain
pari	2226	1201031	known_strain
rbi	2227	252307	known_strain
bara	2228	46358	known_strain
plat	2229	1928616	known_strain
mfj	2230	292462	known_strain
bnm	2231	28025	known_strain
cpf	2232	1502	known_strain
aoe	2233	461876	known_strain
mtu	2234	1773	known_strain
ccol	2235	195	known_strain
cus	2236	65058	known_strain
par	2237	334543	known_strain
mya	2238	69539	known_strain
yru	2239	29486	known_strain
rca	2240	120962	known_strain
epo	2241	1408281	known_strain
adc	2242	46125	known_strain
dau	2243	471826	known_strain
cao	2244	59600	known_strain
mcg	2245	1384459	known_strain
cpre	2246	1737425	known_strain
suo	2247	1307	known_strain
pak	2248	1747	known_strain
hpit	2249	249188	known_strain
fal	2250	1859	known_strain
spoa	2251	41274	known_strain
sxi	2252	408015	known_strain
exf	2253	158836	known_strain
plap	2254	1871045	known_strain
cdn	2255	75697	known_strain
mcai	2256	2095	known_strain
hca	2257	210	known_strain
tbd	2258	36861	known_strain
lfe	2259	1613	known_strain
pkr	2260	198620	known_strain
bro	2261	376	known_strain
dsw	2262	1182571	known_strain
mlp	2263	64667	known_strain
hmc	2264	82	known_strain
ctrw	2265	813	known_strain
mat	2266	2111	known_strain
llu	2267	1391654	known_strain
mnh	2268	353852	known_strain
lmf	2269	1639	known_strain
aao	2270	714	known_strain
cos	2271	1719	known_strain
cun	2272	65058	known_strain
cru	2273	114185	known_strain
spt	2274	28901	known_strain
oca	2275	40137	known_strain
clk	2276	327575	known_strain
plo	2277	235572	known_strain
slc	2278	47763	known_strain
spsu	2279	361101	known_strain
src	2280	1226757	known_strain
mtut	2281	1773	known_strain
aft	2282	1323375	known_strain
kox	2283	1134687	known_strain
dao	2284	60893	known_strain
hav	2285	569	known_strain
mho	2286	2098	known_strain
bbay	2287	1891238	known_strain
cagg	2288	343403	known_strain
arn	2289	1667	known_strain
stz	2290	1314	known_strain
pek	2291	1411316	known_strain
aca	2292	33075	known_strain
say	2293	53633	known_strain
azo	2294	418699	known_strain
gur	2295	351604	known_strain
bgs	2296	29519	known_strain
cke	2297	225992	known_strain
rsb	2298	1484693	known_strain
enk	2299	42895	known_strain
mto	2300	1773	known_strain
sprn	2301	2135	known_strain
atl	2302	227318	known_strain
vbl	2303	1307763	known_strain
saul	2304	29379	known_strain
pmt	2305	1219	known_strain
pfn	2306	294	known_strain
actn	2307	1871	known_strain
udi	2308	670955	known_strain
aos	2309	544580	known_strain
mcr	2310	2113	known_strain
qau	2311	138118	known_strain
sedd	2312	1922204	known_strain
chl	2313	1904827	known_strain
ebm	2314	2049044	known_strain
laca	2315	89059	known_strain
thep	2316	1937527	known_strain
ppla	2317	1038856	known_strain
jde	2318	43674	known_strain
pvi	2319	1094	known_strain
evi	2320	390884	known_strain
sfi	2321	68202	known_strain
ebl	2322	562	known_strain
paei	2323	287	known_strain
pfla	2324	1076124	known_strain
amu	2325	239935	known_strain
schi	2326	216932	known_strain
plu	2327	29488	known_strain
eno	2328	208224	known_strain
mbh	2329	28903	known_strain
keb	2330	714067	known_strain
mara	2331	50741	known_strain
cpin	2332	1965231	known_strain
oll	2333	1906788	known_strain
aso	2334	49082	known_strain
ham	2335	1486246	known_strain
pub	2336	198251	known_strain
stc	2337	1308	known_strain
mlq	2338	50741	known_strain
rbh	2339	1898103	known_strain
lmoi	2340	571913	known_strain
bbac	2341	959	known_strain
alb	2342	1872480	known_strain
cjx	2343	197	known_strain
fper	2344	954	known_strain
slit	2345	1173586	known_strain
aqb	2346	1872586	known_strain
camr	2347	205	known_strain
bbag	2348	1891238	known_strain
cceu	2349	1710	known_strain
lmob	2350	1639	known_strain
bmiy	2351	47466	known_strain
lsd	2352	718192	known_strain
hcam	2353	1486246	known_strain
lac	2354	1579	known_strain
brm	2355	84378	known_strain
saln	2356	1914330	known_strain
brl	2357	1871086	known_strain
rsw	2358	35794	known_strain
spz	2359	1314	known_strain
tcx	2360	39765	known_strain
myv	2361	1785	known_strain
bri	2362	1701	known_strain
avs	2363	1377	known_strain
cen	2364	158822	known_strain
pacd	2365	556499	known_strain
cli	2366	1092	known_strain
slp	2367	86170	known_strain
porl	2368	1113	known_strain
pgs	2369	363852	known_strain
xpo	2370	40577	known_strain
avl	2371	354	known_strain
sagr	2372	1311	known_strain
ftc	2373	263	known_strain
tki	2374	2325	known_strain
srk	2375	173860	known_strain
cyb	2376	1131	known_strain
aba	2377	658061	known_strain
maga	2378	260552	known_strain
nsr	2379	37332	known_strain
eru	2380	779	known_strain
lia	2381	1638	known_strain
ahj	2382	644	known_strain
bama	2383	1390	known_strain
cfon	2384	1737446	known_strain
cstc	2385	147206	known_strain
hbe	2386	475662	known_strain
tpl	2387	53435	known_strain
fla	2388	1492898	known_strain
ftt	2389	263	known_strain
papi	2390	93218	known_strain
gsr	2391	129338	known_strain
sbe	2392	95818	known_strain
bteq	2393	227866	known_strain
hpyr	2394	210	known_strain
mana	2395	1930071	known_strain
ahr	2396	644	known_strain
msr	2397	1420917	known_strain
mfol	2398	104336	known_strain
fnu	2399	851	known_strain
gsa	2400	84135	known_strain
mcu	2401	2051	known_strain
cpm	2402	85991	known_strain
mmn	2403	411566	known_strain
mrh	2404	36814	known_strain
afi	2405	160808	known_strain
scp	2406	1318	known_strain
eth	2407	417368	known_strain
cttj	2408	813	known_strain
echj	2409	945	known_strain
sat	2410	316277	known_strain
lte	2411	109328	known_strain
bhl	2412	290053	known_strain
cur	2413	43771	known_strain
sbh	2414	379067	known_strain
sags	2415	1311	known_strain
fth	2416	263	known_strain
rar	2417	34085	known_strain
tfl	2418	1610493	known_strain
gbe	2419	364410	known_strain
clw	2420	1231000	known_strain
rcc	2421	788	known_strain
svn	2422	1960	known_strain
rfo	2423	1336806	known_strain
hic	2424	727	known_strain
mtx	2425	1773	known_strain
gog	2426	114	known_strain
lrg	2427	47715	known_strain
ccyc	2428	322009	known_strain
oho	2429	253245	known_strain
pdh	2430	414771	known_strain
chg	2431	45243	known_strain
ndl	2432	1301080	known_strain
mey	2433	1486262	known_strain
pob	2434	1774273	known_strain
bang	2435	1683	known_strain
chj	2436	2718	known_strain
salw	2437	132473	known_strain
ott	2438	784	known_strain
bhm	2439	35814	known_strain
vba	2440	2026799	known_strain
gni	2441	300231	known_strain
zmo	2442	542	known_strain
lmoy	2443	1639	known_strain
ahw	2444	52771	known_strain
mhh	2445	2100	known_strain
bgy	2446	1664069	known_strain
rtx	2447	145458	known_strain
cfw	2448	813	known_strain
kdi	2449	2024995	known_strain
spp	2450	1313	known_strain
hch	2451	158327	known_strain
ghl	2452	47960	known_strain
lacy	2453	2028282	known_strain
hct	2454	573657	known_strain
pal	2455	33926	known_strain
ssac	2456	33028	known_strain
mlc	2457	2105	known_strain
cthf	2458	813	known_strain
mesp	2459	1871066	known_strain
nsd	2460	323273	known_strain
sob	2461	1909654	known_strain
mmm	2462	1785	known_strain
ebr	2463	562	known_strain
cpro	2464	28446	known_strain
pos	2465	1869339	known_strain
stry	2466	1931	known_strain
eae	2467	548	known_strain
mor	2468	334852	known_strain
rhz	2469	1968906	known_strain
plq	2470	86185	known_strain
aaj	2471	644	known_strain
siz	2472	1346	known_strain
psuf	2473	622681	known_strain
gbh	2474	364410	known_strain
shj	2475	216938	known_strain
jab	2476	1871054	known_strain
sbx	2477	2021370	known_strain
chit	2478	1869181	known_strain
mpse	2479	265949	known_strain
chc	2480	83554	known_strain
ctec	2481	813	known_strain
tbe	2482	81028	known_strain
rae	2483	34085	known_strain
psop	2484	1333845	known_strain
ppuu	2485	306	known_strain
ncz	2486	483	known_strain
tvn	2487	32053	known_strain
rhd	2488	666685	known_strain
scl	2489	56	known_strain
mpv	2490	984991	known_strain
rum	2491	41978	known_strain
bafh	2492	29518	known_strain
kod	2493	1871328	known_strain
mtn	2494	1773	known_strain
lkl	2495	1218493	known_strain
coo	2496	2049024	known_strain
avd	2497	354	known_strain
sdw	2498	249567	known_strain
men	2499	1048757	known_strain
maur	2500	36805	known_strain
gej	2501	1891658	known_strain
stro	2502	1931	known_strain
ccz	2503	454171	known_strain
sab	2504	1280	known_strain
bbro	2505	463025	known_strain
shal	2506	194424	known_strain
spri	2507	38300	known_strain
sans	2508	1328	known_strain
dac	2509	80866	known_strain
tpty	2510	82987	known_strain
lao	2511	1472767	known_strain
poj	2512	319939	known_strain
fta	2513	263	known_strain
lba	2514	40542	known_strain
ote	2515	107709	known_strain
ccoh	2516	1494	known_strain
mesr	2517	1871066	known_strain
pbr	2518	208216	known_strain
tpn	2519	189384	known_strain
cpt	2520	83558	known_strain
ccu	2521	84163	known_strain
geo	2522	1203471	known_strain
smt	2523	40324	known_strain
saf	2524	309806	known_strain
mgu	2525	2097	known_strain
nse	2526	951	known_strain
cet	2527	1871614	known_strain
brg	2528	1871086	known_strain
pgin	2529	1813871	known_strain
amad	2530	314275	known_strain
thx	2531	1755	known_strain
hys	2532	2053560	known_strain
mtul	2533	1773	known_strain
ckn	2534	413889	known_strain
gha	2535	1379	known_strain
cio	2536	253	known_strain
afe	2537	920	known_strain
cale	2538	1871330	known_strain
paeg	2539	287	known_strain
pru	2540	839	known_strain
dfi	2541	44742	known_strain
nie	2542	204891	known_strain
aoa	2543	418699	known_strain
sun	2544	1969726	known_strain
aaci	2545	1748	known_strain
rbu	2546	1565605	known_strain
stn	2547	1308	known_strain
xva	2548	56459	known_strain
vbo	2549	436515	known_strain
hse	2550	964	known_strain
ebd	2551	562	known_strain
snp	2552	1313	known_strain
ebw	2553	562	known_strain
malk	2554	279828	known_strain
nur	2555	44577	known_strain
amao	2556	314275	known_strain
eic	2557	67780	known_strain
dja	2558	231455	known_strain
poi	2559	76758	known_strain
ntg	2560	2049432	known_strain
cph	2561	1096	known_strain
baz	2562	1390	known_strain
mhd	2563	186192	known_strain
lcr	2564	47770	known_strain
rpp	2565	35792	known_strain
mso	2566	2109	known_strain
cis	2567	260714	known_strain
mdn	2568	1538553	known_strain
ssuy	2569	1307	known_strain
merd	2570	1777866	known_strain
bacc	2571	2030927	known_strain
pec	2572	1905730	known_strain
gms	2573	1210884	known_strain
piv	2574	54006	known_strain
aii	2575	1085647	known_strain
lps	2576	1590	known_strain
ptri	2577	1873425	known_strain
phx	2578	89152	known_strain
rpb	2579	1076	known_strain
lge	2580	1244	known_strain
lfp	2581	178606	known_strain
mfp	2582	2115	known_strain
lgu	2583	262324	known_strain
rsin	2584	1357545	known_strain
jeu	2585	2056245	known_strain
psyh	2586	1871623	known_strain
moz	2587	1295382	known_strain
cbh	2588	1491	known_strain
fpy	2589	96345	known_strain
cben	2590	1241978	known_strain
abou	2591	202951	known_strain
spy	2592	1314	known_strain
hni	2593	1427356	known_strain
anc	2594	1872567	known_strain
bbc	2595	28025	known_strain
ebt	2596	563	known_strain
opf	2597	1416627	known_strain
sba	2598	44674	known_strain
ndk	2599	450734	known_strain
nko	2600	354356	known_strain
vin	2601	1391653	known_strain
ecj	2602	562	known_strain
nno	2603	37330	known_strain
aei	2604	1324350	known_strain
oto	2605	1898956	known_strain
pgo	2606	661488	known_strain
avm	2607	83451	known_strain
mvag	2608	119532	known_strain
gym	2609	58172	known_strain
ctry	2610	813	known_strain
bbgw	2611	2053521	known_strain
cdiz	2612	412034	known_strain
marb	2613	1178778	known_strain
plar	2614	1177214	known_strain
blm	2615	216816	known_strain
sdl	2616	65553	known_strain
pnp	2617	162209	known_strain
cmx	2618	83560	known_strain
tim	2619	692036	known_strain
ard	2620	111015	known_strain
strf	2621	1931	known_strain
twi	2622	46354	known_strain
mtuy	2623	1612150	known_strain
deh	2624	1966486	known_strain
bez	2625	807	known_strain
pvac	2626	37448	known_strain
ftv	2627	263	known_strain
sgr	2628	1911	known_strain
shar	2629	1176198	known_strain
pmuc	2630	1642646	known_strain
echa	2631	945	known_strain
ddq	2632	204039	known_strain
mtuc	2633	1773	known_strain
dtu	2634	513050	known_strain
cag	2635	152260	known_strain
mht	2636	75985	known_strain
vij	2637	1961695	known_strain
snw	2638	193462	known_strain
smut	2639	1309	known_strain
vaa	2640	1871043	known_strain
mwe	2641	65123	known_strain
ccha	2642	1222016	known_strain
pac	2643	1747	known_strain
shq	2644	625	known_strain
pen	2645	312306	known_strain
ahd	2646	644	known_strain
ald	2647	1872444	known_strain
com	2648	56799	known_strain
tea	2649	29575	known_strain
tpo	2650	160	known_strain
avt	2651	762	known_strain
mmyi	2652	2102	known_strain
bbk	2653	774	known_strain
crh	2654	114185	known_strain
scu	2655	56	known_strain
ssf	2656	1307	known_strain
sls	2657	1915	known_strain
rim	2658	166486	known_strain
moa	2659	256	known_strain
kki	2660	504	known_strain
kos	2661	1965332	known_strain
pyg	2662	1462996	known_strain
bjp	2663	375	known_strain
rce	2664	34018	known_strain
teh	2665	1917966	known_strain
ppt	2666	303	known_strain
dev	2667	61435	known_strain
hpu	2668	210	known_strain
dko	2669	323415	known_strain
bat	2670	1392	known_strain
bex	2671	453816	known_strain
llm	2672	1358	known_strain
nbc	2673	267212	known_strain
balm	2674	1409	known_strain
set	2675	28901	known_strain
tex	2676	1755	known_strain
ome	2677	141451	known_strain
aar	2678	28187	known_strain
pmob	2679	1712261	known_strain
mtuu	2680	1773	known_strain
sene	2681	28901	known_strain
rob	2682	40520	known_strain
suv	2683	1280	known_strain
lut	2684	1622118	known_strain
gbc	2685	364410	known_strain
sps	2686	1314	known_strain
trb	2687	943830	known_strain
maes	2688	1921086	known_strain
smc	2689	1309	known_strain
ehl	2690	39488	known_strain
sws	2691	40545	known_strain
aact	2692	714	known_strain
twh	2693	2039	known_strain
bld	2694	1402	known_strain
amt	2695	208226	known_strain
spla	2696	58346	known_strain
fto	2697	263	known_strain
cavi	2698	522485	known_strain
seen	2699	28901	known_strain
lro	2700	47715	known_strain
pdn	2701	28129	known_strain
apha	2702	948	known_strain
sbw	2703	1682492	known_strain
laq	2704	84531	known_strain
shum	2705	94	known_strain
mpad	2706	1173101	known_strain
lmc	2707	1639	known_strain
hhw	2708	1498	known_strain
sgq	2709	2143	known_strain
kko	2710	261964	known_strain
lko	2711	637971	known_strain
wgl	2712	51229	known_strain
tpg	2713	160	known_strain
mmb	2714	359408	known_strain
aagi	2715	37921	known_strain
lua	2716	617123	known_strain
rpod	2717	1852022	known_strain
psav	2718	29438	known_strain
shv	2719	407035	known_strain
lpc	2720	446	known_strain
mgot	2721	1550579	known_strain
hpo	2722	210	known_strain
bpip	2723	52584	known_strain
kus	2724	698828	known_strain
xho	2725	351679	known_strain
hpyo	2726	210	known_strain
tbw	2727	312285	known_strain
sezo	2728	1336	known_strain
lgr	2729	1363	known_strain
hsi	2730	1897729	known_strain
hhz	2731	726	known_strain
sagg	2732	1311	known_strain
bart	2733	46358	known_strain
pacc	2734	1747	known_strain
scj	2735	362837	known_strain
oai	2736	188908	known_strain
poa	2737	1920175	known_strain
ypy	2738	633	known_strain
pkb	2739	172713	known_strain
pmy	2740	300	known_strain
lae	2741	1600	known_strain
fti	2742	263	known_strain
aci	2743	472	known_strain
clj	2744	1538	known_strain
har	2745	204773	known_strain
lzy	2746	267363	known_strain
cuc	2747	65058	known_strain
sech	2748	287	known_strain
cei	2749	1050174	known_strain
erk	2750	1042	known_strain
ctrc	2751	813	known_strain
rbk	2752	475937	known_strain
bsb	2753	74313	known_strain
cjb	2754	197	known_strain
osp	2755	28118	known_strain
efr	2756	74700	known_strain
rhe	2757	226665	known_strain
hif	2758	727	known_strain
exm	2759	44751	known_strain
pau	2760	287	known_strain
een	2761	1117645	known_strain
amq	2762	1814	known_strain
pfs	2763	294	known_strain
acii	2764	1872107	known_strain
spos	2765	49982	known_strain
shew	2766	50422	known_strain
psg	2767	287	known_strain
pta	2768	159743	known_strain
psty	2769	430522	known_strain
crm	2770	2039232	known_strain
tmx	2771	2336	known_strain
nmj	2772	488	known_strain
smis	2773	270918	known_strain
min	2774	511746	known_strain
fro	2775	1702221	known_strain
smz	2776	40324	known_strain
mthz	2777	1525	known_strain
siw	2778	538381	known_strain
pmg	2779	1219	known_strain
hpyc	2780	210	known_strain
ise	2781	242600	known_strain
bis	2782	329854	known_strain
efi	2783	1351	known_strain
sag	2784	1311	known_strain
psy	2785	1884585	known_strain
hez	2786	210	known_strain
slz	2787	155085	known_strain
ceb	2788	1965322	known_strain
ssk	2789	1307	known_strain
cant	2790	266748	known_strain
sphx	2791	1908224	known_strain
bbd	2792	232259	known_strain
srj	2793	1928	known_strain
cacn	2794	1747	known_strain
rsc	2795	305	known_strain
fpei	2796	860	known_strain
cmiu	2797	626937	known_strain
ccv	2798	200	known_strain
stea	2799	269673	known_strain
thal	2800	1263978	known_strain
top	2801	1295609	known_strain
ssd	2802	283734	known_strain
bdh	2803	357276	known_strain
hpyh	2804	210	known_strain
ppud	2805	303	known_strain
cop	2806	1719	known_strain
caqt	2807	225991	known_strain
pft	2808	365349	known_strain
ftz	2809	263	known_strain
lrc	2810	47715	known_strain
sesp	2811	103731	known_strain
spnn	2812	1313	known_strain
goy	2813	442	known_strain
bvm	2814	72361	known_strain
csho	2815	204	known_strain
nso	2816	446683	known_strain
pcu	2817	282132	known_strain
mgn	2818	2096	known_strain
sam	2819	1280	known_strain
hfr	2820	92645	known_strain
ecp	2821	562	known_strain
msyr	2822	225999	known_strain
smen	2823	400065	known_strain
mhn	2824	2099	known_strain
mtuh	2825	1773	known_strain
upa	2826	134821	known_strain
pcn	2827	1747	known_strain
dte	2828	64160	known_strain
banc	2829	1318743	known_strain
blq	2830	1307839	known_strain
sulc	2831	2022749	known_strain
pfe	2832	294	known_strain
lrr	2833	1598	known_strain
sanc	2834	1328	known_strain
efn	2835	1351	known_strain
roc	2836	1965302	known_strain
scf	2837	1318	known_strain
bprl	2838	649756	known_strain
lwi	2839	1006155	known_strain
bfi	2840	831	known_strain
mfl	2841	2151	known_strain
brb	2842	55213	known_strain
cmf	2843	38290	known_strain
bast	2844	1684	known_strain
lcx	2845	1582	known_strain
yrb	2846	29486	known_strain
msak	2847	220927	known_strain
spw	2848	1313	known_strain
mhm	2849	2100	known_strain
cfi	2850	1708	known_strain
ppj	2851	70775	known_strain
ecol	2852	562	known_strain
gte	2853	33941	known_strain
pspi	2854	1249552	known_strain
eho	2855	93378	known_strain
lmj	2856	1639	known_strain
spas	2857	45972	known_strain
lmog	2858	1639	known_strain
win	2859	1883156	known_strain
bfa	2860	43669	known_strain
mjd	2861	875328	known_strain
hho	2862	2053560	known_strain
lpal	2863	573501	known_strain
ssif	2864	1286	known_strain
hem	2865	210	known_strain
eclg	2866	550	known_strain
ttk	2867	412593	known_strain
lpn	2868	446	known_strain
maa	2869	2110	known_strain
mfr	2870	2115	known_strain
fcl	2871	123824	known_strain
cdc	2872	1496	known_strain
rmu	2873	43675	known_strain
bcau	2874	33889	known_strain
nio	2875	70125	known_strain
nco	2876	44574	known_strain
pko	2877	400092	known_strain
cpae	2878	1501	known_strain
por	2879	47885	known_strain
bxi	2880	1178537	known_strain
rpt	2881	1076	known_strain
mgh	2882	2096	known_strain
cdz	2883	1717	known_strain
ocb	2884	1871622	known_strain
snq	2885	40318	known_strain
blin	2886	273384	known_strain
bdo	2887	357276	known_strain
mss	2888	57372	known_strain
dea	2889	400770	known_strain
cvi	2890	536	known_strain
ctq	2891	813	known_strain
nwe	2892	28091	known_strain
aser	2893	390989	known_strain
mpw	2894	480520	known_strain
bhz	2895	103855	known_strain
bpj	2896	52584	known_strain
hpym	2897	210	known_strain
smaf	2898	616	known_strain
echw	2899	945	known_strain
lwa	2900	66969	known_strain
rak	2901	786	known_strain
bcae	2902	1796613	known_strain
srp	2903	1307	known_strain
pfb	2904	47883	known_strain
xom	2905	347	known_strain
spet	2906	170573	known_strain
heo	2907	210	known_strain
tcu	2908	2020	known_strain
sgi	2909	267128	known_strain
ctv	2910	813	known_strain
spin	2911	39122	known_strain
aff	2912	194196	known_strain
bsed	2913	1548548	known_strain
bbat	2914	959	known_strain
fjo	2915	986	known_strain
cat	2916	313588	known_strain
nms	2917	487	known_strain
lwe	2918	1643	known_strain
ljh	2919	33959	known_strain
spik	2920	1899569	known_strain
bbrc	2921	1685	known_strain
haxi	2922	115555	known_strain
lln	2923	1358	known_strain
rfs	2924	110937	known_strain
ene	2925	35783	known_strain
awe	2926	675090	known_strain
rdp	2927	76731	known_strain
pend	2928	28124	known_strain
ssyi	2929	103733	known_strain
cdrk	2930	332101	known_strain
shu	2931	1284	known_strain
calo	2932	1187	known_strain
caci	2933	456826	known_strain
spr	2934	1313	known_strain
chae	2935	394935	known_strain
ptt	2936	574560	known_strain
bbm	2937	518	known_strain
mhj	2938	2099	known_strain
pary	2939	1796646	known_strain
strn	2940	1306	known_strain
glj	2941	1416614	known_strain
acav	2942	648	known_strain
trm	2943	166	known_strain
bpeu	2944	520	known_strain
cif	2945	1896336	known_strain
sbv	2946	54736	known_strain
eyy	2947	1929886	known_strain
spit	2948	2135	known_strain
bamt	2949	492670	known_strain
brr	2950	1891286	known_strain
ssg	2951	69823	known_strain
pag	2952	287	known_strain
rhey	2953	1906744	known_strain
sne	2954	1313	known_strain
msh	2955	1772	known_strain
jal	2956	1871054	known_strain
ifo	2957	1871144	known_strain
